Month	New	Family	FNR	Cnt
2021-05	False	unknown	1.0	2
2021-05	False	fakeapp	1.0	1
2021-05	False	wroba	1.0	1
2021-05	True	twmobo	1.0	1
2021-05	False	joker	0.5	1
2021-06	True	lockscreen	1.0	2
2021-06	False	infosteal	0.3076923076923077	4
2021-06	False	adware	0.5	2
2021-06	False	packed	0.25	1
2021-06	False	joker	1.0	5
2021-06	True	droidkungfu	1.0	1
2021-06	False	execdownload	0.18181818181818182	2
2021-06	False	jocker	1.0	1
2021-07	False	joker	1.0	4
2021-07	True	droidkungfu	0.5882352941176471	10
2021-07	False	jocker	1.0	2
2021-07	False	execdownload	0.0440251572327044	7
2021-07	False	infosteal	0.13793103448275862	8
2021-07	True	exploit	1.0	2
2021-07	False	spyloan	1.0	1
2021-07	False	adware	0.25	1
2021-07	True	golf	1.0	1
2021-07	False	piom	1.0	1
2021-08	False	execdownload	0.3684210526315789	28
2021-08	False	infosteal	0.32098765432098764	26
2021-08	False	jocker	1.0	1
2021-08	False	spyware	0.6666666666666666	2
2021-08	True	fakeadblocker	1.0	3
2021-08	False	blacklister	1.0	1
2021-09	False	execdownload	0.5909090909090909	39
2021-09	False	infosteal	0.696969696969697	23
2021-09	True	fakeadblocker	1.0	1
2021-09	False	hiddad	0.5	1
2021-09	False	piom	1.0	1
2021-10	False	infosteal	0.3894736842105263	37
2021-10	False	execdownload	0.3333333333333333	3
2021-11	False	infosteal	0.7	7
2021-11	False	wroba	0.2	1
2021-11	False	unknown	1.0	2
2021-11	False	smsreg	0.25	1
2021-11	False	spyware	1.0	1
2021-11	False	execdownload	0.043478260869565216	1
2021-11	False	server	1.0	1
2021-12	True	hiddenapp	1.0	7
2021-12	False	infosteal	0.18181818181818182	2
2021-12	False	execdownload	0.09090909090909091	1
2021-12	False	fakeapp	1.0	2
2021-12	False	spyagent	1.0	2
